t_s,phase,fps,cpu_process_ms,gpu_ms,draw_calls,primitives,video_mem_mb,x,y,z
82.595,1,110.00,10.361,5.731,232,211118,178.1,135.25,0.70,22.20
82.603,1,110.00,10.361,5.750,229,210398,178.1,135.26,0.70,22.20
82.610,1,110.00,10.361,5.702,229,210398,178.1,135.27,0.70,22.20
82.618,1,110.00,10.361,5.720,229,210398,178.1,135.29,0.70,22.20
82.625,1,110.00,10.361,5.640,229,210398,178.1,135.30,0.70,22.20
82.632,1,110.00,10.361,5.926,229,210398,178.1,135.31,0.70,22.20
82.640,1,110.00,10.361,8.474,228,209054,178.1,135.32,0.70,22.20
82.647,1,110.00,10.361,10.021,228,209054,178.1,135.34,0.70,22.20
82.655,1,110.00,10.361,10.055,228,209058,178.1,135.35,0.70,22.20
82.662,1,110.00,10.361,10.083,228,209058,178.1,135.36,0.70,22.20
82.672,1,110.00,10.361,10.132,228,209058,178.1,135.38,0.70,22.20
82.683,1,110.00,10.361,10.144,228,209058,178.1,135.40,0.70,22.20
82.694,1,110.00,10.361,10.083,228,209058,178.1,135.42,0.70,22.20
82.705,1,110.00,10.361,10.129,228,209058,178.1,135.43,0.71,22.20
82.716,1,110.00,10.361,10.183,228,209058,178.1,135.45,0.71,22.20
82.727,1,110.00,10.361,10.062,228,209058,178.1,135.47,0.71,22.20
82.738,1,110.00,10.361,10.128,229,209394,178.1,135.49,0.71,22.20
82.749,1,110.00,10.361,10.131,229,209394,178.1,135.51,0.71,22.20
82.760,1,110.00,10.361,10.105,229,209394,178.1,135.53,0.71,22.20
82.771,1,110.00,10.361,10.174,229,209394,178.1,135.55,0.71,22.20
82.782,1,110.00,10.361,10.187,229,209394,178.1,135.57,0.71,22.20
82.794,1,110.00,10.361,10.119,229,209394,178.1,135.58,0.71,22.20
82.805,1,110.00,10.361,10.292,230,209730,178.1,135.60,0.71,22.20
82.816,1,110.00,10.361,10.226,221,209790,178.1,135.62,0.71,22.22
82.827,1,110.00,10.361,9.999,220,209550,178.1,135.63,0.71,22.23
82.838,1,110.00,10.361,9.056,220,209550,178.1,135.64,0.71,22.24
82.849,1,110.00,10.361,8.936,220,209546,178.1,135.66,0.71,22.26
82.860,1,110.00,10.361,9.022,219,209426,178.1,135.67,0.71,22.27
82.871,1,110.00,10.361,9.247,219,209426,178.1,135.68,0.71,22.28
82.883,1,110.00,10.361,9.332,217,209278,178.1,135.70,0.71,22.30
82.894,1,110.00,10.361,9.389,217,209278,178.1,135.71,0.71,22.31
82.905,1,110.00,10.361,9.515,217,209278,178.1,135.72,0.72,22.32
82.916,1,110.00,10.361,9.702,217,209278,178.1,135.74,0.72,22.34
82.927,1,110.00,10.361,9.960,217,209278,178.1,135.75,0.72,22.35
82.938,1,110.00,10.361,10.203,217,209278,178.1,135.76,0.72,22.36
82.949,1,110.00,10.361,10.427,217,209282,178.1,135.78,0.72,22.38
82.960,1,110.00,10.361,10.409,217,209282,178.1,135.79,0.72,22.39
82.971,1,110.00,10.361,10.504,217,209282,178.1,135.80,0.72,22.40
82.983,1,110.00,10.361,10.514,218,209450,178.1,135.82,0.72,22.42
82.994,1,110.00,10.361,10.522,218,209450,178.1,135.83,0.72,22.43
83.005,1,124.00,11.480,10.509,217,209338,178.1,135.84,0.72,22.44
83.016,1,124.00,11.480,10.539,217,209326,178.1,135.86,0.72,22.46
83.027,1,124.00,11.480,10.479,215,209086,178.1,135.87,0.72,22.47
83.038,1,124.00,11.480,10.549,215,209086,178.1,135.88,0.72,22.48
83.049,1,124.00,11.480,10.395,215,209086,178.1,135.90,0.72,22.50
83.060,1,124.00,11.480,10.399,215,209086,178.1,135.91,0.72,22.51
83.071,1,124.00,11.480,10.457,215,209086,178.1,135.92,0.72,22.52
83.083,1,124.00,11.480,10.468,215,209086,178.1,135.94,0.72,22.54
83.094,1,124.00,11.480,10.423,216,212446,178.1,135.95,0.72,22.55
83.105,1,124.00,11.480,10.523,216,212446,178.1,135.96,0.72,22.56
83.116,1,124.00,11.480,10.530,217,213058,178.1,135.98,0.72,22.58
83.127,1,124.00,11.480,10.531,217,213058,178.1,135.99,0.72,22.59
83.138,1,124.00,11.480,10.597,216,212998,178.1,136.00,0.72,22.60
83.149,1,124.00,11.480,10.531,216,212998,178.1,136.02,0.72,22.62
83.160,1,124.00,11.480,10.646,217,215350,178.1,136.03,0.72,22.63
83.171,1,124.00,11.480,10.679,218,219606,178.1,136.04,0.72,22.64
83.183,1,124.00,11.480,10.654,219,223414,178.1,136.06,0.72,22.66
83.194,1,124.00,11.480,10.554,220,226270,178.1,136.07,0.72,22.67
83.205,1,124.00,11.480,10.550,221,228734,178.1,136.08,0.72,22.68
83.216,1,124.00,11.480,10.613,219,228614,178.1,136.10,0.72,22.70
83.227,1,124.00,11.480,10.558,221,236062,178.1,136.11,0.72,22.71
83.239,1,124.00,11.480,10.630,221,236062,178.1,136.12,0.72,22.72
83.251,1,124.00,11.480,10.686,221,236062,178.1,136.14,0.72,22.74
83.262,1,124.00,11.480,10.584,221,236062,178.1,136.15,0.72,22.75
83.274,1,124.00,11.480,10.653,221,236062,178.1,136.17,0.72,22.77
83.285,1,124.00,11.480,10.693,219,235926,178.1,136.18,0.72,22.78
83.297,1,124.00,11.480,10.675,219,235926,178.1,136.19,0.72,22.79
83.308,1,124.00,11.480,10.701,219,235926,178.1,136.21,0.72,22.80
83.320,1,124.00,11.480,10.708,221,236062,178.1,136.23,0.72,22.80
83.332,1,124.00,11.480,10.978,222,238582,178.1,136.25,0.72,22.80
83.344,1,124.00,11.480,11.111,222,238582,178.1,136.27,0.72,22.80
83.356,1,124.00,11.480,11.166,222,238582,178.1,136.29,0.72,22.80
83.368,1,124.00,11.480,11.041,222,238582,178.1,136.31,0.72,22.80
83.380,1,124.00,11.480,11.078,222,238582,178.1,136.33,0.72,22.80
83.392,1,124.00,11.480,11.091,222,238582,178.1,136.35,0.71,22.80
83.404,1,124.00,11.480,11.143,221,238470,178.1,136.37,0.71,22.80
83.416,1,124.00,11.480,11.213,219,238066,178.1,136.39,0.71,22.80
83.428,1,124.00,11.480,11.152,219,238066,178.1,136.42,0.71,22.80
83.440,1,124.00,11.480,11.267,219,238066,178.1,136.44,0.71,22.80
83.453,1,124.00,11.480,11.298,219,238066,178.1,136.46,0.71,22.80
83.465,1,124.00,11.480,11.265,219,238066,178.1,136.48,0.71,22.80
83.477,1,124.00,11.480,11.253,219,238066,178.1,136.50,0.71,22.80
83.489,1,124.00,11.480,11.295,218,238018,178.1,136.52,0.71,22.80
83.501,1,124.00,11.480,11.309,218,238018,178.1,136.54,0.71,22.80
83.514,1,124.00,11.480,11.343,218,238018,178.1,136.56,0.71,22.80
83.526,1,124.00,11.480,11.459,217,237638,178.1,136.58,0.71,22.80
83.538,1,124.00,11.480,11.451,216,237518,178.1,136.60,0.71,22.80
83.551,1,124.00,11.480,11.559,216,237518,178.1,136.62,0.70,22.80
83.563,1,124.00,11.480,11.654,216,237518,178.1,136.65,0.70,22.80
83.576,1,124.00,11.480,11.650,216,237518,178.1,136.67,0.70,22.80
83.589,1,124.00,11.480,11.718,216,237518,178.1,136.69,0.70,22.80
83.601,1,124.00,11.480,11.745,216,237518,178.1,136.71,0.70,22.80
83.614,1,124.00,11.480,11.757,216,237518,178.1,136.73,0.70,22.80
83.627,1,124.00,11.480,11.899,216,237518,178.1,136.75,0.70,22.80
83.640,1,124.00,11.480,11.899,216,237518,178.1,136.77,0.70,22.80
83.652,1,124.00,11.480,11.899,215,237458,178.1,136.80,0.70,22.80
83.665,1,124.00,11.480,11.938,215,237458,178.1,136.82,0.70,22.80
83.678,1,124.00,11.480,12.019,216,237518,178.1,136.84,0.70,22.80
83.692,1,124.00,11.480,12.460,216,237518,178.1,136.86,0.70,22.80
83.705,1,124.00,11.480,12.365,216,237518,178.1,136.89,0.70,22.80
83.718,1,124.00,11.480,12.418,216,237518,178.1,136.91,0.70,22.80
83.732,1,124.00,11.480,12.359,216,237518,178.1,136.93,0.70,22.80
83.745,1,124.00,11.480,12.398,216,237518,178.1,136.95,0.70,22.80
83.759,1,124.00,11.480,12.429,216,237518,178.1,136.98,0.70,22.80
83.772,1,124.00,11.480,12.433,215,237458,178.1,137.00,0.70,22.80
83.785,1,124.00,11.480,12.380,215,237458,178.1,137.02,0.70,22.80
83.799,1,124.00,11.480,12.332,215,237458,178.1,137.04,0.70,22.80
83.812,1,124.00,11.480,12.355,215,237458,178.1,137.07,0.70,22.80
83.825,1,124.00,11.480,12.453,215,237458,178.1,137.09,0.70,22.80
83.839,1,124.00,11.480,12.362,212,237098,178.1,137.11,0.70,22.80
83.852,1,124.00,11.480,12.381,212,237098,178.1,137.14,0.70,22.80
83.865,1,124.00,11.480,12.392,211,237050,178.1,137.16,0.70,22.80
83.879,1,124.00,11.480,12.410,211,237050,178.1,137.18,0.70,22.80
83.892,1,124.00,11.480,12.462,210,236906,178.1,137.20,0.70,22.80
83.905,1,124.00,11.480,12.465,210,236906,178.1,137.23,0.70,22.80
83.919,1,124.00,11.480,12.441,210,236906,178.1,137.25,0.70,22.80
83.932,1,124.00,11.480,12.409,209,236762,178.1,137.27,0.70,22.80
83.945,1,124.00,11.480,12.548,209,236762,178.1,137.29,0.70,22.80
83.959,1,124.00,11.480,12.552,209,236762,178.1,137.32,0.70,22.80
83.972,1,124.00,11.480,12.478,207,236402,178.1,137.34,0.70,22.80
83.986,1,124.00,11.480,12.551,203,236042,178.1,137.36,0.70,22.80
83.999,1,81.00,13.504,12.592,203,236162,178.1,137.39,0.70,22.80
84.012,1,81.00,13.504,12.516,203,236158,178.1,137.41,0.70,22.80
84.026,1,81.00,13.504,12.537,207,236710,178.1,137.43,0.70,22.80
84.039,1,81.00,13.504,12.542,207,236710,178.1,137.45,0.70,22.80
84.053,1,81.00,13.504,12.624,207,236710,178.1,137.48,0.70,22.80
84.067,1,81.00,13.504,12.555,206,236566,178.1,137.50,0.70,22.80
84.080,1,81.00,13.504,12.512,205,236542,178.1,137.52,0.70,22.80
84.094,1,81.00,13.504,12.547,205,236542,178.1,137.55,0.70,22.80
84.107,1,81.00,13.504,12.524,203,236158,178.1,137.57,0.70,22.80
84.121,1,81.00,13.504,12.579,201,235918,178.1,137.59,0.71,22.80
84.135,1,81.00,13.504,12.517,201,235918,178.1,137.62,0.71,22.80
84.148,1,81.00,13.504,12.547,199,235558,178.1,137.64,0.71,22.80
84.162,1,81.00,13.504,12.536,199,235558,178.1,137.66,0.71,22.80
84.176,1,81.00,13.504,12.530,198,235418,178.1,137.69,0.71,22.80
84.189,1,81.00,13.504,12.497,198,235418,178.1,137.71,0.71,22.80
84.203,1,81.00,13.504,12.474,198,235418,178.1,137.73,0.71,22.80
84.217,1,81.00,13.504,12.521,198,235418,178.1,137.76,0.71,22.80
84.230,1,81.00,13.504,12.521,198,235418,178.1,137.78,0.71,22.80
84.244,1,81.00,13.504,12.480,198,235418,178.1,137.80,0.71,22.80
84.257,1,81.00,13.504,12.476,198,235418,178.1,137.82,0.71,22.80
84.271,1,81.00,13.504,12.456,198,235418,178.1,137.85,0.71,22.80
84.285,1,81.00,13.504,12.488,198,235418,178.1,137.87,0.71,22.80
84.298,1,81.00,13.504,12.463,198,235418,178.1,137.89,0.71,22.80
84.312,1,81.00,13.504,12.430,198,235418,178.1,137.92,0.71,22.80
84.326,1,81.00,13.504,12.409,198,235418,178.1,137.94,0.71,22.80
84.339,1,81.00,13.504,12.422,198,235418,178.1,137.96,0.71,22.80
84.353,1,81.00,13.504,12.396,198,235418,178.1,137.99,0.72,22.80
84.367,1,81.00,13.504,12.416,197,235274,178.1,138.01,0.72,22.79
84.380,1,81.00,13.504,12.391,206,236546,178.1,138.02,0.72,22.78
84.394,1,81.00,13.504,13.463,205,236434,178.1,138.04,0.72,22.76
84.407,1,81.00,13.504,13.413,205,236434,178.1,138.06,0.72,22.74
84.421,1,81.00,13.504,13.438,205,236434,178.1,138.07,0.72,22.73
84.435,1,81.00,13.504,13.400,205,236434,178.1,138.09,0.72,22.71
84.448,1,81.00,13.504,13.424,205,236434,178.1,138.11,0.72,22.69
84.462,1,81.00,13.504,13.359,205,236434,178.1,138.12,0.72,22.68
84.476,1,81.00,13.504,13.368,205,236434,178.1,138.14,0.72,22.66
84.489,1,81.00,13.504,13.386,205,236434,178.1,138.15,0.72,22.65
84.503,1,81.00,13.504,13.332,205,236434,178.1,138.17,0.71,22.63
84.518,1,81.00,13.504,13.342,206,236674,178.1,138.19,0.71,22.61
84.532,1,81.00,13.504,13.305,206,236674,178.1,138.21,0.71,22.59
84.546,1,81.00,13.504,13.236,206,236674,178.1,138.22,0.71,22.58
84.560,1,81.00,13.504,13.227,206,236674,178.1,138.24,0.71,22.56
84.574,1,81.00,13.504,13.196,204,236082,178.1,138.26,0.71,22.54
84.588,1,81.00,13.504,13.131,204,236082,178.1,138.27,0.71,22.53
84.602,1,81.00,13.504,13.108,204,236082,178.1,138.29,0.71,22.51
84.616,1,81.00,13.504,13.112,204,236082,178.1,138.31,0.71,22.49
84.631,1,81.00,13.504,13.144,204,236082,178.1,138.32,0.71,22.48
84.645,1,81.00,13.504,13.147,204,236082,178.1,138.34,0.71,22.46
84.659,1,81.00,13.504,13.045,204,236082,178.1,138.36,0.71,22.44
84.673,1,81.00,13.504,13.128,204,236082,178.1,138.38,0.71,22.42
84.688,1,81.00,13.504,13.080,203,235902,178.1,138.39,0.71,22.41
84.702,1,81.00,13.504,13.026,203,235902,178.1,138.41,0.71,22.39
84.716,1,81.00,13.504,13.060,203,235902,178.1,138.43,0.70,22.37
84.731,1,81.00,13.504,13.020,203,235902,178.1,138.44,0.70,22.36
84.745,1,81.00,13.504,13.025,203,235902,178.1,138.46,0.70,22.34
84.759,1,81.00,13.504,13.058,203,235902,178.1,138.48,0.70,22.32
84.773,1,81.00,13.504,12.988,203,235902,178.1,138.50,0.70,22.30
84.788,1,81.00,13.504,12.965,203,235902,178.1,138.51,0.70,22.29
84.802,1,81.00,13.504,12.949,202,235734,178.1,138.53,0.70,22.27
84.816,1,81.00,13.504,12.950,202,235734,178.1,138.55,0.70,22.25
84.831,1,81.00,13.504,12.923,202,235734,178.1,138.57,0.70,22.23
84.845,1,81.00,13.504,12.951,202,235734,178.1,138.58,0.70,22.22
84.859,1,81.00,13.504,12.900,202,235734,178.1,138.60,0.70,22.20
84.873,1,81.00,13.504,12.900,202,235734,178.1,138.62,0.70,22.20
84.888,1,81.00,13.504,12.886,199,235518,178.1,138.65,0.69,22.20
84.902,1,81.00,13.504,12.892,198,235374,178.1,138.67,0.69,22.20
84.916,1,81.00,13.504,12.893,197,235326,178.1,138.70,0.69,22.20
84.930,1,81.00,13.504,12.919,194,234750,178.1,138.72,0.69,22.20
84.944,1,81.00,13.504,12.851,191,234030,178.1,138.74,0.69,22.20
84.958,1,81.00,13.504,12.814,191,234030,178.1,138.77,0.69,22.20
84.971,1,81.00,13.504,12.824,191,234030,178.1,138.79,0.69,22.20
84.985,1,81.00,13.504,12.823,190,233918,178.1,138.81,0.69,22.20
84.999,1,81.00,13.504,12.783,190,233918,178.1,138.84,0.69,22.20
85.013,1,73.00,14.305,12.762,189,233678,178.1,138.86,0.69,22.20
85.027,1,73.00,14.305,12.765,189,233678,178.1,138.88,0.69,22.20
85.041,1,73.00,14.305,12.769,189,233678,178.1,138.91,0.69,22.20
85.055,1,73.00,14.305,12.764,187,233330,178.1,138.93,0.69,22.20
85.069,1,73.00,14.305,12.703,187,233330,178.1,138.96,0.69,22.20
85.083,1,73.00,14.305,12.741,187,233330,178.1,138.98,0.69,22.20
85.096,1,73.00,14.305,12.697,186,232826,178.1,139.00,0.69,22.20
85.110,1,73.00,14.305,12.701,186,232826,178.1,139.03,0.69,22.20
85.124,1,73.00,14.305,12.764,186,232826,178.1,139.05,0.69,22.20
85.138,1,73.00,14.305,12.759,186,232826,178.1,139.07,0.69,22.20
85.152,1,73.00,14.305,12.732,184,232678,178.1,139.10,0.69,22.20
85.166,1,73.00,14.305,12.748,184,232678,178.1,139.12,0.69,22.20
85.180,1,73.00,14.305,12.754,184,232678,178.1,139.14,0.69,22.20
85.194,1,73.00,14.305,12.765,183,232558,178.1,139.17,0.69,22.20
85.208,1,73.00,14.305,12.904,183,232558,178.1,139.19,0.69,22.20
85.221,1,73.00,14.305,12.957,183,232558,178.1,139.22,0.69,22.20
85.235,1,73.00,14.305,12.617,182,232246,178.1,139.24,0.69,22.20
85.249,1,73.00,14.305,12.544,182,232246,178.1,139.26,0.69,22.20
85.263,1,73.00,14.305,12.138,179,231886,178.1,139.29,0.69,22.20
85.277,1,73.00,14.305,12.086,179,231886,178.1,139.31,0.69,22.20
85.291,1,73.00,14.305,11.942,179,231886,178.1,139.33,0.69,22.20
85.304,1,73.00,14.305,11.894,177,231766,178.1,139.36,0.69,22.20
85.317,1,73.00,14.305,11.910,177,231766,178.1,139.38,0.70,22.20
85.330,1,73.00,14.305,11.962,177,231766,178.1,139.40,0.70,22.20
85.343,1,73.00,14.305,12.049,177,231766,178.1,139.42,0.70,22.20
85.356,1,73.00,14.305,12.135,176,231598,178.1,139.44,0.70,22.20
85.369,1,73.00,14.305,12.267,175,231454,178.1,139.47,0.70,22.20
85.382,1,73.00,14.305,12.355,175,231454,178.1,139.49,0.70,22.20
85.395,1,73.00,14.305,12.308,175,231454,178.1,139.51,0.70,22.20
85.408,1,73.00,14.305,12.276,175,231454,178.1,139.53,0.70,22.20
85.421,1,73.00,14.305,12.249,175,231454,178.1,139.55,0.70,22.20
85.434,1,73.00,14.305,12.365,175,231454,178.1,139.58,0.70,22.20
85.447,1,73.00,14.305,12.400,175,231454,178.1,139.60,0.70,22.20
85.460,1,73.00,14.305,12.401,175,231454,178.1,139.62,0.70,22.20
85.472,1,73.00,14.305,12.460,175,231454,178.1,139.64,0.70,22.20
85.485,1,73.00,14.305,12.502,175,231454,178.1,139.66,0.70,22.20
85.498,1,73.00,14.305,12.554,172,231170,178.1,139.69,0.70,22.20
85.511,1,73.00,14.305,12.563,172,231170,178.1,139.71,0.71,22.20
85.524,1,73.00,14.305,12.643,172,231170,178.1,139.73,0.71,22.20
85.537,1,73.00,14.305,12.665,172,231170,178.1,139.75,0.71,22.20
85.550,1,73.00,14.305,12.744,172,231170,178.1,139.77,0.71,22.20
85.563,1,73.00,14.305,12.760,172,231170,178.1,139.80,0.71,22.20
85.576,1,73.00,14.305,12.745,170,231110,178.1,139.82,0.71,22.20
85.590,1,73.00,14.305,12.773,169,230550,178.1,139.84,0.71,22.20
85.603,1,73.00,14.305,12.489,167,229522,178.1,139.86,0.71,22.20
85.616,1,73.00,14.305,12.578,167,229522,178.1,139.89,0.71,22.20
85.630,1,73.00,14.305,12.599,167,229522,178.1,139.91,0.71,22.20
85.643,1,73.00,14.305,12.625,167,229522,178.1,139.93,0.71,22.20
85.656,1,73.00,14.305,12.679,167,229522,178.1,139.95,0.71,22.20
85.670,1,73.00,14.305,12.667,167,229522,178.1,139.98,0.71,22.20
85.683,1,73.00,14.305,12.669,164,228802,178.1,140.00,0.71,22.20
85.696,1,73.00,14.305,12.729,164,228802,178.1,140.02,0.71,22.20
85.710,1,73.00,14.305,12.700,164,228802,178.1,140.04,0.71,22.20
85.723,1,73.00,14.305,12.678,164,228802,178.1,140.07,0.71,22.20
85.736,1,73.00,14.305,12.832,164,228802,178.1,140.09,0.71,22.20
85.750,1,73.00,14.305,12.670,164,228802,178.1,140.11,0.71,22.20
85.763,1,73.00,14.305,12.691,164,228802,178.1,140.14,0.71,22.20
85.776,1,73.00,14.305,12.729,164,228802,178.1,140.16,0.71,22.20
85.790,1,73.00,14.305,12.722,164,228802,178.1,140.18,0.71,22.20
85.803,1,73.00,14.305,12.876,162,228210,178.1,140.20,0.71,22.20
85.816,1,73.00,14.305,12.713,162,228158,178.1,140.23,0.71,22.20
85.830,1,73.00,14.305,12.832,162,228158,178.1,140.25,0.71,22.20
85.843,1,73.00,14.305,12.720,161,226720,178.1,140.27,0.71,22.20
85.856,1,73.00,14.305,12.775,161,226720,178.1,140.29,0.71,22.20
85.870,1,73.00,14.305,12.763,161,226720,178.1,140.32,0.70,22.20
85.883,1,73.00,14.305,12.779,161,226720,178.1,140.34,0.70,22.20
85.896,1,73.00,14.305,12.809,161,226720,178.1,140.36,0.70,22.20
85.910,1,73.00,14.305,12.811,160,226576,178.1,140.39,0.70,22.20
85.924,1,73.00,14.305,12.796,160,226576,178.1,140.41,0.70,22.21
85.937,1,73.00,14.305,12.834,158,225732,178.1,140.42,0.70,22.22
85.951,1,73.00,14.305,12.829,158,225732,178.1,140.44,0.70,22.24
85.965,1,73.00,14.305,12.920,158,225732,178.1,140.46,0.70,22.26
85.979,1,73.00,14.305,12.841,157,224872,178.1,140.47,0.70,22.27
85.993,1,73.00,14.091,12.839,157,224872,178.1,140.49,0.70,22.29
86.006,1,73.00,14.091,13.016,157,224872,178.1,140.51,0.70,22.31
86.020,1,73.00,14.091,12.982,157,224872,178.1,140.52,0.70,22.32
86.034,1,73.00,14.091,12.971,155,224036,178.1,140.54,0.70,22.34
86.048,1,73.00,14.091,13.088,155,224036,178.1,140.56,0.69,22.36
86.062,1,73.00,14.091,13.068,155,224036,178.1,140.57,0.69,22.37
86.078,1,73.00,14.091,14.625,155,224036,178.1,140.59,0.69,22.39
86.092,1,73.00,14.091,13.168,154,222598,178.1,140.61,0.69,22.41
86.106,1,73.00,14.091,13.339,154,222598,178.1,140.63,0.69,22.43
86.121,1,73.00,14.091,13.293,154,222598,178.1,140.64,0.69,22.44
86.135,1,73.00,14.091,13.363,153,221814,178.1,140.66,0.69,22.46
86.153,1,73.00,14.091,17.650,153,221814,178.1,140.68,0.69,22.48
86.168,1,73.00,14.091,13.359,153,221814,178.1,140.70,0.69,22.50
86.182,1,73.00,14.091,13.488,153,221814,178.1,140.72,0.69,22.52
86.197,1,73.00,14.091,13.363,153,221814,178.1,140.74,0.69,22.54
86.212,1,73.00,14.091,13.367,153,221814,178.1,140.75,0.69,22.55
86.227,1,73.00,14.091,13.401,152,215878,178.1,140.77,0.68,22.57
86.242,1,73.00,14.091,15.426,150,215430,178.1,140.79,0.68,22.59
86.257,1,73.00,14.091,13.355,150,215430,178.1,140.81,0.68,22.61
86.271,1,73.00,14.091,13.405,149,213750,178.1,140.82,0.68,22.62
86.286,1,73.00,14.091,13.356,148,212490,178.1,140.84,0.68,22.64
86.301,1,73.00,14.091,13.492,147,206554,178.1,140.86,0.68,22.66
86.316,1,73.00,14.091,13.869,147,206554,178.1,140.88,0.68,22.68
86.331,1,73.00,14.091,13.346,145,206354,178.1,140.90,0.68,22.70
86.345,1,73.00,14.091,15.538,145,206354,178.1,140.91,0.68,22.71
86.360,1,73.00,14.091,13.375,144,201314,178.1,140.93,0.68,22.73
86.375,1,73.00,14.091,13.366,144,201314,178.1,140.95,0.68,22.75
86.390,1,73.00,14.091,13.341,144,201314,178.1,140.97,0.68,22.77
86.405,1,73.00,14.091,13.352,144,201314,178.1,140.98,0.68,22.78
86.419,1,73.00,14.091,13.315,143,199694,178.1,141.00,0.68,22.80
86.434,1,73.00,14.091,13.465,143,199694,178.1,141.03,0.68,22.80
86.449,1,73.00,14.091,13.594,141,199314,178.1,141.05,0.68,22.80
86.464,1,73.00,14.091,13.323,140,199158,178.1,141.08,0.68,22.80
86.479,1,73.00,14.091,14.831,139,194118,178.1,141.10,0.68,22.80
86.494,1,73.00,14.091,13.310,138,192438,178.1,141.13,0.68,22.80
86.508,1,73.00,14.091,13.630,137,192102,178.1,141.15,0.69,22.80
86.523,1,73.00,14.091,13.314,137,192102,178.1,141.18,0.69,22.80
86.538,1,73.00,14.091,13.579,137,192102,178.1,141.20,0.69,22.80
86.553,1,73.00,14.091,13.312,137,192102,178.1,141.23,0.69,22.80
86.568,1,73.00,14.091,13.583,137,192102,178.1,141.26,0.69,22.80
86.582,1,73.00,14.091,13.600,135,190994,178.1,141.28,0.69,22.80
86.597,1,73.00,14.091,13.288,135,190994,178.1,141.31,0.69,22.80
86.612,1,73.00,14.091,14.906,135,190994,178.1,141.33,0.69,22.80
86.627,1,73.00,14.091,13.223,134,190094,178.1,141.36,0.69,22.80
86.642,1,73.00,14.091,13.786,134,190094,178.1,141.38,0.69,22.80
86.657,1,73.00,14.091,13.285,134,190094,178.1,141.41,0.69,22.80
86.671,1,73.00,14.091,13.621,134,190094,178.1,141.43,0.69,22.80
86.686,1,73.00,14.091,13.254,133,189938,178.1,141.46,0.69,22.80
86.701,1,73.00,14.091,14.878,133,189938,178.1,141.48,0.69,22.80
86.715,1,73.00,14.091,13.493,132,184898,178.1,141.51,0.70,22.80
86.730,1,73.00,14.091,13.227,132,184898,178.1,141.53,0.70,22.80
86.745,1,73.00,14.091,13.536,130,183962,178.1,141.56,0.70,22.80
86.759,1,73.00,14.091,13.207,130,183962,178.1,141.58,0.70,22.80
86.774,1,73.00,14.091,15.725,129,178306,178.1,141.61,0.70,22.80
86.789,1,73.00,14.091,13.134,128,178138,178.1,141.63,0.70,22.80
86.803,1,73.00,14.091,13.481,128,178138,178.1,141.66,0.70,22.80
86.818,1,73.00,14.091,13.460,127,171082,178.1,141.68,0.70,22.80
86.833,1,73.00,14.091,16.014,126,162290,178.1,141.71,0.70,22.80
86.848,1,73.00,14.091,14.727,126,162290,178.1,141.73,0.70,22.80
86.862,1,73.00,14.091,13.164,120,145454,178.1,141.76,0.70,22.80
86.877,1,73.00,14.091,13.418,119,139462,178.1,141.78,0.70,22.80
86.892,1,73.00,14.091,13.172,119,139462,178.1,141.81,0.70,22.80
86.907,1,73.00,14.091,13.173,118,139406,178.1,141.83,0.70,22.80
86.921,1,73.00,14.091,10.060,117,139238,178.1,141.86,0.70,22.80
86.936,1,73.00,14.091,10.080,116,133862,178.1,141.88,0.70,22.80
86.948,1,73.00,14.091,10.087,114,129472,178.1,141.90,0.70,22.80
86.959,1,73.00,14.091,10.054,112,128536,178.1,141.92,0.70,22.80
86.970,1,73.00,14.091,10.028,111,128512,178.1,141.94,0.70,22.80
86.981,1,73.00,14.091,10.044,111,128512,178.1,141.96,0.70,22.80
86.992,1,73.00,14.091,10.060,111,128512,178.1,141.98,0.70,22.80
87.003,1,73.00,14.091,10.055,110,128344,178.1,141.99,0.70,22.80
87.014,1,71.00,18.523,10.046,110,128344,178.1,142.01,0.70,22.80
87.025,1,71.00,18.523,10.040,109,126724,178.1,142.03,0.70,22.80
87.036,1,71.00,18.523,10.043,107,121628,178.1,142.05,0.70,22.80
87.047,1,71.00,18.523,10.040,107,121628,178.1,142.07,0.70,22.80
87.057,1,71.00,18.523,10.022,105,104828,178.1,142.09,0.70,22.80
87.068,1,71.00,18.523,10.020,104,104540,178.1,142.11,0.70,22.80
87.079,1,71.00,18.523,10.037,103,95468,178.1,142.13,0.70,22.80
87.090,1,71.00,18.523,10.034,101,95128,178.1,142.14,0.70,22.80
87.101,1,71.00,18.523,10.054,100,94960,178.1,142.16,0.70,22.80
87.112,1,71.00,18.523,10.013,99,93672,178.1,142.18,0.70,22.80
87.123,1,71.00,18.523,10.052,97,86948,178.1,142.20,0.70,22.80
